title,detail_url,score
アルバイト・パート 未経験OK 学歴不問  15日前  シフトも柔軟♪自動化でカンタン接客◎！食事補助あり♪履歴書不要／すき家 329号那覇上間店 株式会社すき家 / 飲食店スタッフ,https://en-gage.net/user/search/desc/5516692?aroute=1105&PK=9660BA,0
NEW  正社員 未経験OK   那覇空港グランドハンドリング（飛行機の離着陸サポート）◆入社祝金15万円／賞与・住宅手当・引越補助有 スイスポートジャパン株式会社 / 空港グランドハンドリング,https://en-gage.net/user/search/desc/10044167?aroute=1105&PK=9660BA,0
アルバイト・パート 未経験OK 学歴不問  19日前  深夜で時給1400円！金銭のやり取りほぼなし！食事補助もあり◎／すき家 那覇久米店 株式会社すき家 / 飲食店スタッフ,https://en-gage.net/user/search/desc/8048290?aroute=1105&PK=9660BA,0
正社員 未経験OK 学歴不問  5日前  【沖縄県那覇市】人材管理アシスタント◆昇給・賞与年2回◆未経験歓迎◎/eg_zk1F 株式会社マーキュリー / 新規事業 / 人材管理アシスタント,https://en-gage.net/user/search/desc/16660950?aroute=1105&PK=9660BA,0
正社員 未経験OK 学歴不問  7日前  【沖縄県那覇市】総合職（事務・人材コーディネーター・広告宣伝等）社会人デビュー歓迎/eg_sgs1F 株式会社マーキュリー / 新規事業 / 営業事務,https://en-gage.net/user/search/desc/16298617?aroute=1105&PK=9660BA,0
契約社員 未経験OK 学歴不問  11日前  オープニングスタッフ募集！モバイル販売(沖縄県那覇市)／月給28万円~！未経験OK！ エンパワーメント株式会社 / モバイル販売スタッフ,https://en-gage.net/user/search/desc/16223106?aroute=1105&PK=9660BA,0
アルバイト・パート 未経験OK 学歴不問  13日前  【那覇】男性スタッフも活躍中｜夕方から働ける学生フリーター歓迎！全身脱毛無料＆社員登用あり 新生ミュゼプラチナム株式会社 / 脱毛エステサロンの施術スタッフ この企業は通常24時間以内に応募者対応をしています,https://en-gage.net/user/search/desc/16011549?aroute=1105&PK=9660BA,0
正社員 未経験OK 学歴不問  11日前  【沖縄県那覇市金城】「得意」も「天職」も動きながら見つける。正社員デビュー/販売職/eg_sp1F 株式会社マーキュリー / 新規事業 / 販売スタッフ,https://en-gage.net/user/search/desc/16298490?aroute=1105&PK=9660BA,0
